"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V107";"V108";"V109";"V110";"V111";"V112";"V113";"V114";"V115";"V116";"V117";"V118";"V119";"V120";"V121";"V122";"V123";"V124";"V125";"V126";"V127";"V128";"V129";"V129.1"
"709";-0.93816656;-1.1764264;-0.94057811;-1.4699787;-1.1739622;-1.1466575;-1.4976412;-1.3151247;-1.1233344;-2.0927114;-0.71680543;-0.88514546;-1.2917805;-1.8152129;-0.76650873;-1.2120808;-1.311412;-1.7509279;-1.1095656;-1.1258191;-0.68354402;-1.4076166;-1.1706923;-1.1797316;-1.0633557;-1.00431;-1.3033007;-0.78169597;-1.1787483;-1.4173952;0.54916629;1.3582588;0.12867991;0.94477176;0.67326594;0.97770708;0.48795013;0.36807941;1.2187068;0.65470917;1.2589587;0.85703763;0.45489085;0.87354833;1.0084769;0.73112418;0.24242379;0.58425381;0.74231368;0.39342735;1.176062;1.240908;0.96254257;0.28543161;0.18548982;0.83563991;0.75350443;0.57411198;1.317882;0.83802382;0.54116916;0.98794635;0.66910597;0.3285253;0.99033394;1.1958859;0.7917475;0.65967174;0.64949146;0.74695088;0.64645592;0.40779975;1.1258958;0.93240516;0.79329188;0.95670981;0.57296676;0.88623563;1.0431365;0.97350415;1.0093029;0.41126666;0.96179727;0.78135127;0.63775768;1.0190287;0.48350269;0.70179254;0.86131577;0.56477915;0.82065708;1.1733369;1.6560771;0.73714562;0.94910524;1.1928027;0.53288006;0.92825832;0.65293577;0.47841717;0.2427844;1.1186726;0.8454643;0.7085039;1.4308487;-0.7938154;-1.0804398;-0.84944414;-1.7098242;-1.6807328;-0.592265;-0.77687437;-1.2611404;-0.95929544;-1.3048308;-0.55602444;-1.0556879;-1.1352358;-0.19102377;-1.2791612;-1.0562365;-0.73940239;-0.98501739;-1.0669397;-0.99409291;-1.0930526;-1.1329802;-1.1326133;1
"827";-0.46298148;-0.54685344;-1.0022412;-0.58856258;-1.4760989;-1.1462028;-0.70238245;-0.24896664;-0.89856537;-1.4513828;-1.2522256;-1.2544566;-1.8924079;-0.98927874;-1.0095958;-0.40221349;-0.451507;-0.73332713;-0.62345267;-0.89700031;-0.67689252;-1.851679;-0.576385;-1.3055049;-0.11467736;-1.2018331;-0.6014042;-0.46063647;-0.18794342;-0.22263066;-0.66750949;-0.50756436;-0.55457195;-1.0164057;-1.4259361;-0.49378466;-0.94972707;-0.29743858;-0.35484204;-0.94813352;-0.80235816;0.16603941;-0.41121829;0.046382802;0.045200641;-0.19077704;0.57023362;0.17203934;-0.47832673;0.34714136;-0.36463057;-0.022139083;-0.54288997;0.12343412;-0.5902937;0.3757818;1.2019007;0.90922769;0.37981043;0.0043924042;1.0266388;1.0300083;0.72889382;0.34160048;0.61290476;1.0521653;0.8330624;-0.74165444;0.75600983;0.60793876;1.2246809;0.90289652;1.3407355;0.59183587;1.0923603;1.5608667;0.42223258;1.2641091;1.4710356;0.27702698;0.98676383;0.43819327;0.87600929;0.99195219;0.87906885;1.6020631;1.5123498;0.54280362;1.5766407;0.7979104;0.99200175;1.8462853;0.85095102;0.95642028;0.83266098;1.0708465;1.9302737;1.80167;1.7114395;0.80815191;0.87429538;1.7261645;1.4397279;1.9193914;2.1463916;2.3783175;-1.1500075;-0.1127091;-0.73354108;-0.55622299;-0.24549996;-1.3477426;-0.54088959;-0.78295311;-0.63141579;-1.0200495;-1.4319734;-0.75450134;-1.1478858;-1.0572721;-0.38186687;-0.97902336;-0.12382317;-0.8387315;-1.8236616;-1.309336;-0.84666785;-0.56206582;2
"850";-1.3501357;-0.816005;-1.2891878;-0.71933072;-0.55176993;-0.72717146;-0.67595116;-1.3587659;-0.45373492;-0.99394712;-0.84122388;-0.59010497;-0.90813233;-0.26497937;-0.14389322;-0.37392716;-1.2374571;-1.4729724;-0.83726866;-0.93029112;-0.69948936;-0.10913689;-0.97592921;-1.1481185;-0.38026708;-1.603856;-1.1220615;-0.22352663;-0.48084229;1.7595263;1.4564234;2.4424768;1.8837439;1.5814621;1.3666756;1.4152277;1.7349699;1.7031916;1.1149263;1.4241169;1.8319793;2.6057465;1.1943942;1.0108004;1.0946118;2.0047644;2.1078587;0.84743982;0.64778675;1.2673353;1.3846079;0.72432954;1.1413371;0.8325563;1.676397;0.68623435;0.79128764;0.76573129;1.0787836;0.60675835;0.76498754;0.29425813;0.64085315;1.3504092;0.63442647;0.68733517;0.014056891;-0.053765019;1.1343581;1.4190213;0.71928122;0.3818351;0.66688446;0.47782187;-0.64307152;0.42230376;-0.33688211;0.47251711;-0.13000712;-0.7298895;0.0061530916;0.34541538;0.19089522;-0.18068022;0.0033755199;-0.076849402;-0.15937237;0.28982354;0.037766837;-0.25128551;-0.73764439;-0.49547974;-0.16999608;-1.0146248;-0.010448398;-0.85268031;-0.51092957;0.085934961;-0.45342728;-0.60353163;-0.69544724;-0.75536218;-0.27025996;-0.80907377;-0.62202964;-1.3524759;-1.0006081;-0.4288767;-1.674987;-0.82040978;-0.26467099;-0.62995409;-1.3050053;-0.59616975;-1.8065691;-0.95198702;-0.25458879;-0.3677361;-1.3015704;-0.97184115;-0.32889083;-1.1299887;-0.13016272;-1.4709883;-1.1154374;-0.77680839;0.043850287;-0.74510376;3
"477";-1.3461996;-0.29918922;-0.92726064;-0.56542676;-0.69606879;-0.24941898;-0.89260365;-1.5107808;-1.436047;0.29803722;-1.3045386;-0.55850942;-0.0034853478;-1.530978;-0.33168313;-1.9549637;-1.2790998;-0.60389846;-0.97132905;-1.3262023;-1.0622661;1.5456998;1.4607285;1.5474755;2.6007004;1.7514696;1.6109096;1.3605473;1.8337957;1.5210159;2.1416919;1.1885449;2.2605594;1.749304;2.0800208;0.83900875;2.0270927;0.94307109;1.7119644;0.30890156;1.3822486;1.5270406;0.36622442;0.91713084;1.181143;1.1766464;0.22243028;1.1124458;0.11047817;0.83419292;0.34310389;0.67684803;0.98218206;0.55493671;0.67311989;0.46744603;1.0950916;0.86778212;1.0395066;0.46400834;-0.02811983;0.48525922;0.47466739;0.32975443;1.1176312;0.66046728;0.49528038;0.15970022;-0.18147668;-0.11757382;0.8961152;-0.91804215;0.41191649;-0.60649323;0.24528783;0.28746958;-0.82348834;-0.51217089;-0.19565591;-0.10447459;-0.59676178;0.29751286;-0.7642627;0.35446252;0.022880641;-0.8461671;-0.19086958;-0.70520305;-0.62750054;-0.007295578;-0.55818114;-0.96315351;-0.486749;-0.92716229;-0.60477038;-0.42420402;-1.5708509;-0.8372357;-0.36552981;-1.1600956;-0.99571234;-0.98831598;-0.13920352;-1.0523034;-0.79015082;-0.091507782;-0.29140441;-0.70438979;-1.1293331;-0.4686701;-1.1492744;-0.42935872;-0.70075284;-0.94279925;-0.30499846;-1.3462725;-0.10594145;-0.53229338;-0.28943183;-1.001321;-0.81550783;-0.45178271;-1.0724411;0.4463457;-0.7902222;-0.91216459;-1.3926768;-0.59762854;3
"409";-0.8338795;-0.85448269;-0.75421938;-1.2218625;-1.3979634;-0.77308751;-1.1746258;-0.98057483;-0.46564288;-0.67760105;-0.31971422;0.48251058;-0.64016629;-0.85299427;-0.86467666;-0.47462793;-0.70815966;-0.15217626;-0.31969661;-1.2324632;-0.20549383;-1.2872283;-0.29599377;-0.67043641;-0.64324053;-1.3212914;-0.12677248;-0.59072693;-0.63566454;-0.72336636;-0.67551476;0.14166369;-0.74675402;-0.23247333;-0.51605707;-0.21296379;-0.012590413;-1.3897202;0.78412515;-0.19279887;0.86458395;0.1492939;0.78600934;0.32161447;-0.18318862;0.30815978;-0.21240353;0.86554831;1.0456785;1.1518124;0.79269823;0.19040459;0.60886676;0.49461511;0.81853596;0.33459176;0.43302409;-0.20172623;0.046896134;0.93379219;0.31403442;1.5993197;1.1871051;1.2613448;1.2125428;0.92626846;1.1540455;0.95926839;1.0790051;1.4030987;2.0040661;1.9918931;1.9426739;1.893647;1.8120826;2.6378993;1.6083235;1.4601837;1.5996994;1.5575831;1.7898561;2.3000752;2.1786995;1.7844761;2.284165;-0.27862742;-0.38637361;-0.95157665;-1.1981127;-0.065004231;-0.61466993;-1.0341988;-1.1337869;-0.56324263;-1.0454745;-0.35527381;-0.17246416;-0.42893855;0.13576467;-0.59411482;-0.38538141;0.065695774;-1.2476147;-1.1412113;-0.086317193;-0.78493652;0.19844205;-0.25619534;0.16117799;-1.0744735;-0.80146438;0.46983243;-0.97781866;0.13406585;-0.68915785;-0.29249143;-0.82828788;-0.51423336;-0.99041812;-1.5730836;-0.69303799;-0.45827394;-1.3975162;-1.2513531;-0.47467198;-1.1230017;-0.43932037;-0.58362072;2
"54";-0.83779367;-0.29530187;-0.61524344;-0.96929973;-0.79062444;-0.71737678;-0.55470317;-0.94494235;-0.68641875;-0.32776304;-0.6544899;-0.70279718;-1.0076711;-0.64303537;-0.70242248;-0.99840991;-0.60739212;-0.173866;-0.83532787;-0.93055111;-0.58330177;-0.57269975;-1.0065282;-0.60832379;0.88293127;1.4021449;1.3172546;1.2309312;0.92515151;1.1389812;1.390006;1.7457433;1.5314255;1.136638;1.1341741;1.0778321;1.4989407;1.2882934;1.5584536;1.7579929;1.3877203;1.5410401;1.2820046;0.78754299;1.1971623;0.91387444;1.2468497;1.4245213;1.1873039;1.8041667;0.98537213;1.8027067;1.1256813;1.1013715;1.4523524;1.2328525;1.3169223;1.1527978;1.4663992;2.0253583;0.93134541;1.2244898;1.6399026;1.3610877;1.634323;1.4018215;1.3326565;1.0600827;-0.71038437;-0.4814899;-0.82893838;-0.26027053;-0.56851485;-1.277933;-0.53322874;0.089508555;-0.39075525;-0.34587844;-1.4889567;-0.54727616;-0.38174255;-0.48854993;-0.43318758;-1.1830449;-0.83708134;-0.98177872;-0.93217323;-1.0064037;-0.72501859;-0.7474223;-0.62471648;-0.63364773;-0.93304696;-0.51689747;-0.99431948;-0.19877159;-0.59949359;-1.1702671;-0.63943857;-0.91944748;-0.6191796;-0.580053;-0.12067143;-0.74951436;-0.65007453;-0.96692956;-0.32647887;-0.82664821;-0.65420958;-0.48664164;-0.43696662;-1.0552521;-0.76466984;-0.74483585;-0.070519374;-0.66664364;-0.7782705;-0.40813819;-1.0282131;-1.1238777;-0.57204793;-1.2646468;-0.99985401;-0.56811923;-0.46576634;-0.97966447;-0.80053446;-0.27133213;1
"338";-0.84180989;-1.6266608;-1.4679086;-1.5838675;-1.4038501;-1.8871689;-1.3244541;-1.2293003;-1.9029648;-1.5076195;-1.5946391;-1.7215797;-0.67371562;-1.5894186;-1.7617927;-1.2336308;-1.7745904;0.26395497;1.0030374;1.1101781;0.78698211;0.5736231;0.5581944;0.40583431;0.81563538;0.92248333;1.11053;-0.11285114;-0.082587691;0.43224698;0.72277741;0.24890948;0.47580792;0.95231029;0.77945918;0.42653195;0.48456445;0.78649519;1.5490403;1.0451731;0.97163684;0.77076768;0.31848858;0.26166019;0.095239431;0.19776313;1.0031393;0.63977345;0.76251303;0.48419938;0.33771837;0.59463437;0.55206989;0.67887349;0.60606117;0.57519419;1.0050842;0.68185151;0.46340181;0.24771726;0.97422297;0.87387664;-0.25931611;0.67619997;0.51248203;0.75217679;0.85086871;0.37455896;0.52035478;-0.005094353;0.71559089;0.42540567;1.0797238;0.83521125;0.23161142;0.20554428;0.88261901;0.023162882;0.67072457;0.37683204;1.4596405;0.62024397;1.0650943;0.42117072;0.41876097;0.44503856;0.75549382;-0.046629193;0.17507168;0.93023535;0.26078877;0.57864158;0.55731934;0.83967338;0.27908107;0.90380573;0.25001086;0.15405283;0.62426674;0.4625756;0.28789344;0.74485668;0.46238306;1.0208964;0.57157781;0.870547;1.3266693;-0.036604668;0.2165019;-1.0425244;-1.9332237;-1.5330125;-1.423167;-1.2044292;-2.0892914;-1.6062164;-1.7951601;-1.3969931;-1.5645231;-1.3555568;-1.2314131;-1.4812105;-1.7926286;-1.0911073;-2.1096323;-1.3545073;-1.3474946;-1.3648689;1
"702";-0.90285679;-0.64412384;-1.0799132;-0.21800498;-0.55338133;-0.80785663;-0.66259116;-1.3286473;-0.28216024;-0.39515162;-0.30391875;-0.69910556;-0.82980965;-0.50304393;0.4473151;-0.22721473;-0.16394753;0.045448968;-0.015890487;-1.1004893;-0.0067407313;-0.70591455;-0.3925441;-0.26818036;-0.21275073;-1.0944353;-0.48198634;-1.2853289;-1.0728014;-0.42874792;-0.78570948;0.28685195;-0.62588473;0.028532644;-0.15995592;0.73127159;0.27468436;0.44153233;-0.11039023;0.28355491;0.53855439;0.47762226;-0.47464295;0.82919707;0.24747491;-0.26592801;1.0684717;0.98491594;0.89791323;0.83584531;0.86325798;0.85733044;1.1606803;1.2937194;1.4445613;0.69546163;1.3173304;1.5645121;1.6110666;0.53467058;0.85018421;1.3980218;1.3787399;1.0837304;1.737848;1.737228;1.4524297;1.6339375;1.6001614;1.5259356;3.4533135;2.0486015;2.3263905;2.4385644;1.9664935;2.1261818;2.2323672;0.22923849;-0.30698795;-0.53259835;-0.13277118;-0.74093033;-0.73867058;-0.70277578;-0.95049093;-0.41891137;-0.78036718;-0.020560474;-0.30524261;-0.94348543;-0.11095821;-0.52029997;0.0032968376;-1.0203873;-0.19349592;-1.1454606;-0.91460476;-0.97709398;-0.85643698;0.041656821;-0.46165749;-0.9331349;-1.3695412;-0.51469798;-0.41986017;-1.8023774;0.017335363;-0.55538901;-0.73930644;-0.17106425;-1.0245416;-0.85294555;-1.0461596;-0.52265111;-1.0617865;-0.37351053;0.10116925;-1.5966446;-0.99760012;-0.51632494;-0.022269309;-0.85771925;-0.41588723;-0.27314394;-0.79359822;-0.82837086;-0.60645913;-0.98538323;2
"46";-0.73990484;-0.27082688;-1.1826163;-1.1376725;-0.4225184;-0.23711963;-0.71859169;-0.96828383;-0.4715232;-0.26326903;-0.15790109;-0.71740972;-0.79171834;-0.46581272;-1.0444637;-0.78511395;0.095266973;-1.0921254;2.4100259;1.5889323;2.3769801;1.6643786;1.8686877;2.4730997;1.8643392;1.7773203;1.4476425;1.1653632;2.4757327;2.1601562;1.641789;1.3946286;0.90250193;0.85747999;1.9470798;1.6819205;1.0225921;1.9020358;1.4896138;1.4856799;0.67432149;1.3895593;1.1646556;1.0719148;0.8687991;1.3148827;0.55219204;0.97244974;0.15484419;0.64717069;0.21162211;1.0321074;0.45207137;0.72534028;0.28705356;-0.32022169;0.39994794;-0.38536608;0.65557689;-0.25720187;-0.24391857;0.80405699;0.84951493;0.36244728;-0.50696533;0.0030731679;-0.14909395;-0.08780391;-0.13203618;-0.14873637;-0.45443756;-0.13622997;0.42230082;0.028556931;-0.71666897;-0.85192211;-0.46694914;-1.104213;-0.16449471;-1.3789051;-0.93541746;-0.73247447;-0.29138199;-0.82716617;-1.1504458;-1.1103528;-1.6374917;-0.51440247;-1.0530808;-0.10192825;-0.62020558;-0.80660151;-0.21942565;-0.6553553;-0.69358324;-1.0223015;-0.21404854;-0.7721901;-0.61144253;-0.95023241;-0.87935329;-0.38390666;-1.1185516;-0.33926489;-0.50755205;-0.8165132;-0.68125215;-0.47867247;-0.65858205;-0.46629669;-1.1365708;-0.79147247;-0.41721217;-0.50237424;-0.36656395;-1.1836666;-0.6518166;-0.84035862;-0.69586501;-0.89703641;-1.1409852;-0.45466987;-0.89765827;-1.3376484;-0.062847436;-0.081081861;-0.22492021;-0.83344918;3
"179";-1.1735754;-0.23040596;-0.79741571;-0.93280201;-0.49667721;-1.156946;0.080315772;-1.745849;-0.25669181;-1.108641;-0.35616292;-0.94557553;-0.29419136;-1.0880951;-0.33819239;-0.34260352;-0.14128307;-1.4269472;-0.98707119;-0.93973521;-0.53092914;-0.80709942;-0.64197574;-0.27611106;-0.086736441;-1.3804332;0.28499743;-0.5513381;-0.62787952;0.031700349;0.47615314;0.66050129;0.3418977;0.083600951;-0.14691214;-0.30557572;0.35463913;0.86043501;0.5890587;0.15156093;0.94148827;0.24911338;0.88446752;1.3916893;1.46968;0.68636262;0.96255402;0.8037793;1.1159794;0.96255781;0.33165071;1.3683185;1.1051904;0.61188025;0.86931013;1.1367208;1.2839757;1.7897482;1.4734062;1.9555163;1.5485929;1.3704477;1.9494847;2.8498813;0.75262609;0.93498054;2.0749722;2.4327795;2.0614557;1.6357028;1.5960159;1.7172715;1.4462292;2.1423681;1.772322;0.41527017;-0.72426958;-0.31383703;-0.31397249;-1.4899005;-0.71883076;-0.62611436;-0.61386801;-1.2540671;-0.86197026;-0.23982492;-0.45601015;-0.21163844;0.31437249;-0.37652118;-0.23925969;-0.77716661;-0.53873686;-0.51854888;-0.49614971;-0.64754787;-0.31040663;-1.3168092;-0.259169;-0.83564615;0.13620316;-0.69371727;-0.77187102;-0.64580057;-0.85725861;-1.3157883;0.095356868;-0.8563676;-0.48296938;-0.91739561;-0.60045162;-0.68184219;-0.73278762;-0.50061821;-0.51378165;-1.3467337;-0.28242021;-0.13855278;-0.35823664;-1.0200729;-1.5910736;-1.060105;-0.7317081;0.17306854;-0.67077062;0.086163591;-0.76244921;-1.0269243;2
"221";-0.54053272;-0.84865266;-0.32532745;0.039434255;-0.2328639;-0.47187607;-1.0723312;-1.2185581;-1.1168958;-0.29145388;-1.3443147;-0.47110628;-0.33806227;0.091861488;-0.3915398;-0.97496793;-0.58464791;-1.0272116;-0.31076853;-0.64007141;0.15553007;2.1525509;2.1832436;1.4755122;1.0590609;2.4745466;1.7148647;1.6501713;2.1950063;1.5702243;1.5350201;1.6895594;1.7993414;2.3391863;1.4329468;1.9140212;1.6996255;0.44522706;1.9299504;0.4617147;1.0711978;0.84971559;0.6708168;2.0828413;1.118797;0.57190612;1.7492003;0.97068705;1.1655091;0.46969295;1.0115679;1.0531113;1.4817535;0.34388322;0.94154469;0.72723568;0.28692845;-0.097265292;0.96408603;0.077840015;-0.48114923;-0.0036533581;0.027852951;0.257238;1.1430618;0.35239039;-0.34640219;-0.70621978;-0.62359522;-1.2123301;-0.76851615;-0.63791457;-0.93587156;-0.69341656;-0.52531376;-0.81202478;-0.46292258;-0.55954349;-1.2733898;-0.5457021;-0.75031711;-0.71099299;0.017452662;-0.29878643;-0.8896866;-0.81031839;-1.1123821;-0.75484931;-0.72084746;0.0022499454;0.4105219;-0.43570052;-1.2202042;-0.68171545;-0.15901261;-1.1467723;0.011375646;-0.39960339;-0.39088037;-0.22802041;0.040327041;-1.4432556;-0.84819474;-0.22580186;-0.80767788;-0.40572585;-0.59163147;-0.21587783;-1.3626347;-0.58711413;-0.60994524;-0.17541792;-1.2380058;-0.58241753;-0.60226604;-1.3850929;-0.87219413;0.43763518;-1.016204;-1.176283;-1.1519905;0.45106229;-0.60098139;-0.42236431;-0.88913139;-0.73067581;-0.42063126;-0.81006438;3
"270";-0.29483119;-0.97388494;-1.3733416;-0.77879374;-0.64112199;0.61507703;0.25834968;-0.084559798;0.03775245;-0.32651554;-0.96548103;-0.10917764;-0.11456894;-0.12318515;0.73236405;-0.72863563;-0.19582893;-0.89043566;-0.81626845;2.225898;2.750149;2.3098334;1.8536812;1.6497895;1.4534575;2.0869256;1.9490607;2.5023569;1.2544126;1.5154713;1.6813414;1.5377535;1.9428072;1.183298;1.8690632;0.88746861;0.88318036;1.6814626;1.4861349;0.38731145;1.4020684;0.20644626;1.6747618;-0.14793379;1.6600636;0.64932731;0.91498824;1.2565587;-0.022005841;1.2486301;1.2725216;0.31724401;0.015859822;0.19907686;0.061504227;0.27775499;0.60969291;0.10861447;0.5138164;0.65332167;-0.42077947;-0.5695937;0.18821023;-0.18388622;0.032337036;-0.70830238;-0.30481298;0.081885345;-0.75190343;-0.15039331;-0.65925089;-0.70078656;-0.32743188;-0.28005972;-0.5887173;-0.19939449;-0.20305436;-0.7333197;-1.4155716;-0.73396991;-0.57543378;-1.5077413;-0.77653716;-0.65072041;-1.0838395;-0.44761434;-0.26561167;-0.80922036;0.49495661;-0.2888859;-1.2330942;-0.25209745;-0.31089962;-1.8298465;-0.64616232;-1.112101;-0.30122366;-0.85586843;0.11469587;0.0384175;-0.81558491;-0.24166811;-0.99877315;-1.2956466;-0.46318438;-0.20195155;-0.97774904;-1.0923303;-0.59085161;-0.19335684;-0.19672663;-1.1402544;-0.56548628;-0.45765611;-1.1222994;-0.43871918;-1.2534515;-0.066685734;-0.86249251;-0.41527751;-0.85120144;-0.52099333;-0.59766091;-0.82300792;-0.49877965;-1.1565591;-0.70320711;-1.7209032;3
"426";-0.85039168;-2.2525889;-0.29765579;-1.5005914;-1.2965916;-0.78822715;-1.0603893;-1.3654014;-1.3983886;-0.67307959;0.25366666;-0.14451317;-1.411369;-1.5309505;-1.1711443;-1.1649924;-0.91077215;-1.1505832;1.6744691;0.76719908;2.0599018;1.9252816;2.0749478;1.8611927;1.3940385;1.243699;1.4612633;1.2856663;1.4272101;1.4926792;1.2898088;1.2924249;1.3730247;0.45050911;1.3124719;1.4553527;0.62422649;0.72939383;1.110182;0.82260455;1.2296381;0.73323198;0.13331945;0.765407;0.87281594;1.1492191;0.52783378;1.0421053;1.4876724;0.9384955;1.5030152;0.27726488;0.47786694;0.28419689;0.026557455;0.59726702;0.96047907;-0.072659341;0.33095794;1.1504381;0.66487893;0.13341479;0.20592785;0.42273642;0.028740459;-0.14814703;0.80026261;0.43440143;-0.57674117;0.98892746;0.45788616;-0.28248821;0.1947493;0.65802034;1.091215;-0.075180446;0.9585004;0.015916657;-0.38006967;-0.20695099;-0.23047837;0.1970468;0.1538296;0.2558022;-0.88136842;0.30277639;0.010140099;0.13652611;0.31586735;0.35416863;0.3082634;-0.35864335;0.54685882;0.066155927;-1.0589279;-0.19024368;-0.59803432;-0.80147683;-0.906704;0.0052632935;-1.0711457;0.11548004;-1.2004996;-1.1907735;-1.0943591;-0.59466074;-0.77122637;-0.71788845;-0.89359888;-0.90266718;-1.4370176;-2.2219794;-0.72881444;-1.1502464;-0.53735048;-0.53245863;-0.37187293;-0.51376614;-1.0041386;-1.9156113;-1.5665638;-1.2099407;-0.8831191;-1.5919673;-0.89612138;-0.7466496;-1.0723218;-1.1402493;3
"429";-0.33634225;-0.83965307;-0.59075398;-0.81471308;-1.804795;-0.9387838;-0.40217412;-1.0561696;-0.77644914;-1.51046;-0.59158926;-1.2031848;0.34908638;-0.44662457;-1.0333866;-0.23213933;-1.3107606;-0.42649369;-1.2906142;-0.95933286;-1.1144489;-0.59083166;-0.37111689;-1.0007465;-1.032072;-0.57349819;0.1016367;-1.6190797;1.8119511;2.2775163;1.3380281;0.99128262;2.5205006;1.1533788;1.2455751;2.0335481;1.8284304;1.40539;1.3842338;1.2597068;1.7817018;2.0505229;1.8483797;2.0502521;1.2955412;1.6234024;1.1299412;0.77772522;1.3724558;0.91362949;0.94067395;1.1868531;1.0367954;1.2634107;1.1324289;0.45304965;0.44452697;0.35246578;0.97474006;1.534205;0.33686175;1.0142754;1.3291286;0.69248363;-0.018992688;0.47410349;0.61964164;0.68983069;-0.4191591;0.09438838;1.4259544;0.38680611;-0.062480465;-0.24861491;-0.055259171;0.73470211;0.44180909;0.040814941;-0.1030601;0.19160966;-0.2826662;-0.19493937;-0.66509673;-0.29658159;0.25759913;0.76170413;-0.21783318;-0.57293724;-0.035699316;0.11855107;-0.58296225;-0.1850238;-0.3085082;-1.2248805;-0.46520027;-0.70425062;-0.7183336;-0.72438876;-1.034524;-0.48451553;-0.72728807;-1.4291844;0.027429521;-0.72606458;-1.2623906;-0.94329432;-0.37049187;-0.58788388;-0.3618956;-1.0424274;-0.54934655;-0.87977177;-1.4508593;-0.43113526;-0.31318129;-0.68958528;-0.33629495;-0.56091308;-0.49078006;-0.31783052;-1.0054297;0.099128032;-0.90009054;-0.94877212;-1.1717299;-1.3914157;-1.1981675;-1.041442;3
"553";-1.0725445;-1.1430377;-0.45538368;-0.9329211;-0.86699851;-0.85317716;-0.8649955;-0.63281306;-1.1836599;-1.5859227;-0.35877028;-1.0992179;-0.91505745;-0.92950488;-0.93907779;-1.3213964;-1.3731914;-0.80329371;-1.5888185;-0.54160428;-1.4136616;-0.94028127;-0.95306197;-1.2437861;-0.76412461;-0.86630245;-0.32502704;-1.3498999;1.6170658;1.9517302;2.351963;1.6892005;1.4323199;1.5059702;1.0594572;1.3431944;1.2851954;1.5868648;2.210367;0.87362855;1.3994014;1.6697104;1.1462387;1.3574746;1.7448374;1.4878897;0.88686868;0.10079264;1.8630794;1.1030385;1.3690209;0.99764517;0.78063515;0.6036614;0.82076973;1.097043;1.0459925;-0.14180373;1.4371166;0.42336019;0.51405661;0.46888649;0.78822101;-1.098619;0.81034468;1.4803044;0.19096949;-0.25954424;1.6100604;0.62802074;-0.17805674;-0.020472042;0.80932147;0.17855933;-0.13877751;0.40846818;-0.21823883;0.25373794;0.33924709;0.34548747;0.74117539;0.51165359;-0.08679753;0.38582603;-0.075480172;0.52557922;0.21328274;0.092985896;0.023030145;-0.07872719;-0.77263035;1.1506156;-0.15383206;-0.71950823;-0.054602718;0.25894667;-1.2495973;0.10157495;-0.26355873;-0.99227792;-0.25446918;-0.21874657;-0.30962752;-0.53835872;-0.72518315;-0.033224535;-0.22858566;-0.47955147;-0.12599737;0.3591738;-0.71291538;-0.25908447;-0.84320652;-0.26492107;-0.14463501;-0.83721325;-0.68290571;-2.2951635;-0.73740705;-1.8126618;-1.1302179;-0.97940897;-1.060106;-0.86489812;-1.4677192;-1.0843243;-0.60669034;-0.91378419;3
"635";-1.0245961;-1.333016;-1.0954608;-1.4183156;-1.5419221;-1.4680196;-1.2458974;-1.56669;-1.3398132;-0.96145356;-0.7697336;-1.70002;-0.68830923;-0.82194472;-1.3435239;-0.57568446;-1.3459691;-1.6750644;-1.4647685;-1.2217898;-1.2741416;-1.6585654;0.45168893;0.5852494;0.88056088;0.53051061;0.70693882;0.16954384;0.9303507;0.71458783;1.3010156;0.32821844;1.0679425;0.77817806;1.0527646;0.64267921;0.93848804;0.46739976;0.33739546;0.76884638;0.53595079;0.52124679;0.65233453;0.81102082;0.39708785;0.49259863;0.29262307;0.69300899;0.87371277;0.9364686;1.03523;1.190852;0.34959582;0.83041374;0.9464275;1.3392293;0.085907844;0.96325171;0.53883173;0.42022225;0.0085605049;0.72548842;0.4418589;0.51239962;0.70228953;0.9825142;0.63247134;0.54614442;0.76662622;0.47261482;0.34833994;0.60589676;0.73086554;0.74125885;0.51546495;0.93376437;0.69722916;0.98978733;0.44884038;0.65485129;1.0375992;1.2872429;1.2757341;0.53658571;0.81457859;0.79135765;0.58660026;0.69686345;-0.0056241962;0.51971423;0.2992475;0.68999141;0.8483095;0.61756617;1.1016524;1.3031184;1.0015934;1.332771;0.30498282;0.57137678;0.83828955;1.1120419;0.69149872;0.95232305;-0.39262672;-1.3521138;-1.2474571;-1.1350321;-1.4719334;-1.1987814;-1.6017837;-0.90526893;-1.6712408;-1.4323059;-1.1767185;-1.336876;-1.2899897;-1.3539524;-0.97051906;-1.5423609;-1.1515075;-1.4281839;-0.99387623;-0.97365404;-1.8133256;-1.1927548;-1.3570894;-1.697004;1
